,class,text,n_rt,mention,link,n_emoji,n_char,avg_wrd,emoji,retweet
306,1,i legit watched it for about or seconds so did i wtf prob cause were retarded smh,0,1,0,1,82,3.82,1,0
307,1,what should i name my cat ideas mr pussy,0,1,0,0,41,3.56,0,0
308,1,woof woof sexy thug boy scally,0,1,0,0,32,4.17,0,0
309,1,u see the damn phone ringing when you married bitches makes demands you haven t called me,0,1,0,3,90,4.29,1,0
310,1,tevin is my favorite sophomore i think he s so funny hes really not lmaoo hes a little hoe,0,1,0,0,91,3.79,0,0
311,1,sex positions naw this what u call fucking the soul outta bitch,0,1,0,1,65,4.33,1,0
312,0,is bored supposed to be cute you faggot sometimes,0,1,0,0,50,4.56,0,0
313,2,one mans trash is another mans treasure,0,1,0,2,41,4.71,1,0
314,1,i don t got no type bad bitches is the only thing i like iongotnotype,0,1,0,0,70,3.67,0,0
315,0,lassen cc the coach wants me i feel it youll get more my nig no doubt,0,1,0,0,70,3.38,0,0
316,1,"god teeth gold chain
white bitches cocaine",0,1,0,0,44,5.14,0,0
317,1,its me hoe its me hoe shhhhh,0,1,0,1,29,3.14,1,0
318,1,in d c we call them rollers in chiraq we call them thots all across america they have been known as a hoe,0,1,0,0,107,3.61,0,0
319,1,i m gonna miss that bitch of a bus driver no you won t don t lie,0,1,0,0,65,2.82,0,0
320,1,hate when bitches try and put you in the friendzone bitch i m tryin to score put me in the endzone on my soul,0,1,0,3,111,3.58,1,0
321,2,ashley young has tried to deny that bird s landed in his mouth hahaha,0,1,0,0,70,4.0,0,0
322,1,yall both gimped up ain t tht a bitch huh lol,0,1,0,0,46,3.18,0,0
323,2,take me for a ride redneck woof woof,0,1,0,2,37,3.62,1,0
324,1,oh my god i love victoria mitchell all my bitches love me,0,1,0,0,58,3.83,0,0
325,1,that long distance shit wack i knew the bitch was cheating uh oh,0,1,0,0,65,4.0,0,0
326,1,he s doing it right jzkkivuvjc no bitches smh,0,1,0,3,46,4.11,1,0
327,1,they ban dat pussy for life he gotta pay millon dollar fine,0,1,0,0,61,4.0,0,0
328,1,roses are red and violets are blue and niggers are black you know that s true,0,1,0,0,79,3.88,0,0
329,2,sitting on my window sill window open bird tries to fly in smacked it protecttheanimals,0,1,0,0,89,4.87,0,0
330,1,but a nigga gon be a nigga be a nigga you sound fuckin retarded,0,1,0,0,64,3.57,0,0
331,2,a video an entire media will likely mock i am such a crybaby,0,1,0,0,61,3.69,0,0
332,1,i m not even shy stfu kikis mom hi angelique angelique smiles dips cracker in soup,0,1,0,0,84,4.19,0,0
333,1,tim tebow got cut from every team he was on in the nfl and he already got more hoes than me in starkville smh,0,1,0,4,111,3.58,1,0
334,1,karma is a bitch damn godprotectshisangels sips tea,0,1,0,1,53,5.5,1,0
335,1,fuckin hot gym pussy zvymcxquta fuck yeah,0,1,0,0,42,5.0,0,0
336,2,jihadi patron hajjaj al ajmi is arrested at kuwait airport zmlokfwdql,0,1,0,0,71,5.36,0,0
337,1,you can call me fireman cause i turn the hoes on,0,1,0,0,50,3.45,0,0
338,1,i could never have a bby by a lil dick thts y i got a abortion by the last bitch oh my god,0,1,0,0,91,2.96,0,0
339,1,watch women try to argue with me like they have a dick and actually fucked some pussy before i hate when bitches do that,0,1,0,0,121,4.04,0,0
340,1,and smoke weed in public fuck cops man do what you wanna do they don t own you run if they come are you retarded,0,1,0,0,114,3.52,0,0
341,2,tweety bird tho,0,1,0,4,17,4.33,1,0
342,1,my pussy sweet like watermelon thotermelon,0,1,0,0,43,6.17,0,0
343,2,when twitter rappers dm me their trash links,0,1,0,0,46,4.62,0,0
344,1,loud bitches annoy me,0,1,0,0,23,4.5,0,0
345,1,eventually every bitch turns into that hoe truuu,0,1,0,0,49,5.12,0,0
346,1,i swear if oomf try talking to me tomorrow pussy,0,1,0,0,49,3.9,0,0
347,1,you bitches be pretending to be tf crazy you ain t never lied,0,1,0,0,63,3.77,0,0
348,1,k bye hoe um bye,0,1,0,0,18,2.4,0,0
349,0,jackies a retard blondeproblems at least i can make a grilled cheese,0,1,0,0,70,4.75,0,0
350,1,ima keep on giving these pussy ass niggas ah reason to hate,0,1,0,0,61,4.0,0,0
351,2,photo he is in sole heaven,0,1,0,0,27,3.5,0,0
352,0,stacey dash won baddest bitch evaaaa,0,1,0,1,37,5.17,1,0
353,1,side bitch sunday,0,1,0,6,19,5.0,1,0
354,1,facts what baldheaded bitch made this shit lmao,0,1,0,6,49,5.0,1,0
355,1,fuck wit us and then we tweakin hoe shmurda,0,1,0,0,45,3.89,0,0
356,2,we actin like it s the day spook,0,1,0,1,33,3.12,1,0
357,1,i ll break that lil bitch neck and won t even feel sorry about it savage,0,1,0,0,73,3.56,0,0
358,1,this is so fucking hot scally sneakersex sockfetish sniff trainersex tubivxbxco love me some kinky scallies,0,1,0,0,108,5.75,0,0
359,1,y all dumb ass niggas be so pressed to have hoes y all weak as fuck as fuck weed over hoes oreos too,0,1,0,0,102,3.39,0,0
360,1,i can turn yo bitch into a eaterrrrrrrrr,0,1,0,0,42,4.12,0,0
361,1,i don t trust dese hoes nikki told where i stay at all my fans screen shot asap we finna come to chiraq and shoot sumn,0,1,0,0,119,3.58,0,0
362,1,aye yall ima tryout for the bowling team frfr tryouts passed tho no theres two more retard,0,1,0,0,91,4.35,0,0
363,1,now u got what u want bitch enjoy it now this is a crazy party i would love to attend,0,1,0,0,87,3.3,0,0
364,2,colored contacts in your eyes blinders on mine cause i can t see you at all lmao,0,1,0,0,81,3.76,0,0
365,1,facts only the dudes with hoes say they don t got hoes,0,1,0,0,56,3.58,0,0
366,1,i m rea start smacking bitches period bluffin at its best,0,1,0,0,58,4.27,0,0
367,1,lifes a bitch and then you die thats why we get high cause you neva know when you re gonna go my sister is perfect,0,1,0,0,116,3.6,0,0
368,1,one of us is on drugs and its me but you re still wrong hahahahahahah im a bitch sometimes,0,1,0,1,92,3.79,1,0
369,1,i m feeling pretty fuckin ghetto smh,0,1,0,0,37,4.29,0,0
370,2,swears i m man easily easily behind austin nip,0,1,0,0,48,4.22,0,0
371,1,this is a true ride or die bitch what the fuck hahahahah,0,1,0,1,57,3.75,1,0
372,2,h g wells and charlie chaplin history photography,0,1,0,0,50,5.25,0,0
373,1,all i see is bruno s bitch ass on my twitter now wtf bruno s all that she sees drake voice,0,1,0,0,92,3.33,0,0
374,1,i m about to cool faggot chill tf is cool nigga,0,1,0,0,48,3.36,0,0
375,1,i m so sure bitch frfr tf,0,1,0,0,26,2.71,0,0
376,1,twitter is not a source of news broadcast you fucking retards it is when nbc abc cnn fox etc are all keeping quiet,0,1,0,0,116,4.0,0,0
377,1,got a couple bitches saying they know me but i ma let the money talk for me and i m like wwyd,0,1,0,2,94,3.27,1,0
378,1,grudges are for weirdos and bitches,0,1,0,0,36,5.0,0,0
379,2,i told mariam to but cigarettes for her birthday you also called me trash rn,0,1,0,0,77,4.13,0,0
380,2,brownies tonight what kind,0,1,0,0,28,5.75,0,0
381,1,no text back i don t give a fuck i ll text another bitch damn someone is hurt lol,0,1,0,0,82,3.32,0,0
382,1,ummmmmm okay you got hoes from left to right do yah thang,0,1,0,2,59,3.83,1,0
383,1,using y mx b to find the slope of that ass,0,1,0,0,44,2.91,0,0
384,2,fit lads nice gear these scally lads n trainers would get it,0,1,0,0,61,4.08,0,0
385,1,hell yeah bro fuck yeah sexy scally lad in hot gear,0,1,0,0,52,3.73,0,0
386,1,helping out a mate i love scally play fuck yeah,0,1,0,0,48,3.8,0,0
387,1,lads being lads fuck yeah i love scally lad action hot trainers too,0,1,0,0,69,4.23,0,0
388,1,next year bitches is gonna be like you gotta promise you won t expose me,0,1,0,3,74,3.87,1,0
389,1,so hot lick it bitch jloukqdcom fuck yeah eat that trainer u dirty fucker,1,1,0,0,74,4.29,0,1
390,1,y all think celebrity pussy different from the locals yeah meghan goods is,0,1,0,1,76,4.77,1,0
391,2,i saw an ajumma walk out in the beginning saying wow this is so trash that i can t even listen to it lmaoo,0,1,0,1,107,3.46,1,0
392,1,need these sox fuck yeah i love a kinky scally lad w rank sox and sneaks,0,1,0,0,73,3.56,0,0
393,1,i don t ever expose females like that that s childish bitch nigga shiiii,0,1,0,0,74,4.21,0,0
394,1,yasss trys new things with bestfriend bitch who do you love,0,1,0,0,61,4.45,0,0
395,2,dude remember this wop video omg where did you find that,0,1,0,0,57,4.18,0,0
396,1,thick raw fuck damn his man pussy is getting a workout,0,1,0,0,56,4.0,0,0
397,2,rawr my sexy french scally i love him frenchscally sexy scally woof woof,1,1,0,0,73,4.62,0,1
398,1,nothin in life is free some of you bitches need to write that on ya panties,0,1,0,2,77,3.75,1,0
399,1,if one of you bitches want some of my burrito u can catch me at potosino huh haha,0,1,0,0,82,3.56,0,0
400,1,niggas whole hoes out here cuz couldn t had said it better,0,1,0,1,60,3.92,1,0
401,1,hardcore way to eat mac and cheese boil water snort cheese powder drink boiling water fuck bitches,0,1,0,0,100,4.82,0,0
402,1,yourenotmytype if my fade is perpetually fresher than yours that s a real ass bitch rite there,0,1,0,0,95,4.59,0,0
403,1,annoying bitch that i love judyann s so pretty,0,1,0,0,48,4.22,0,0
404,1,aqkgorauxx lmao bitch got on some huggies,0,1,0,0,42,5.0,0,0
405,1,"hi bitch no bitch
bye bitch rbcrxmrtqp",0,1,0,0,39,4.57,0,0
406,1,does he look like a bitch,0,1,0,0,27,3.33,0,0
407,1,chase money not hoes,0,1,0,5,22,4.25,1,0
408,1,can t stand a i don t know what i want ass nigga bitch,0,1,0,1,56,2.93,1,0
409,1,i m on my way mqczuxlbtt love a chav hot sexy scally fucker,0,1,0,0,61,3.62,0,0
410,1,these newly gay bitches don t kno how shit works,0,1,0,0,50,3.9,0,0
411,1,when a bitch don t want a real job they just become strippers lol lol,0,1,0,0,71,3.67,0,0
412,1,awww meat meat in his feelins i ainn n my feelings bitch,0,1,0,0,57,3.75,0,0
413,1,i want snake bites my industrial piercin a tattoo dem hoe accessories dea,0,1,0,3,75,4.69,1,0
414,2,baby albino,0,1,0,1,13,5.0,1,0
415,1,these hoes ain t loyal,0,1,0,0,24,3.6,0,0
416,1,yassssss ordered chinese bitch you just ate tacos you fat fuck,0,1,0,1,63,4.73,1,0
417,1,i made that bitch lunch bitches love lunch,0,1,0,0,44,4.38,0,0
418,1,a no brainer but as soon as this bitch gets rich in political power her views will change political whores ekepsjwcyu,0,0,0,0,119,4.62,0,0
419,1,a pussy a day keeps the devil away,0,1,0,0,36,3.38,0,0
420,1,ain t that about a bitch what does that mean,0,0,0,0,46,3.5,0,0
421,1,all these bitches want a baby i don t want no children,0,0,0,0,56,3.58,0,0
422,1,and bitch you must be lost,0,0,0,2,28,3.5,1,0
423,1,baby i like being on your left side no bitch you can t be there cuz the street on that side and twitter said i ain t real if you do,0,0,0,0,132,3.26,0,0
424,2,bae sounds like such a ghetto word use something else,0,0,0,0,54,4.4,0,0
425,1,batter the wee cunt jewis y cos he fucked my ex emma isnt battering the girls i ve nailed ive moved on stop being a pussy n do it urself,0,0,0,0,138,3.57,0,0
426,1,bleed out hoe alexa,0,0,0,0,20,4.0,0,0
427,1,boolin in the bando wit a few bitches,0,0,0,0,39,3.75,0,0
428,2,brownies for my brownie i love this movie,0,0,0,1,43,4.25,1,0
429,1,but i need a bad bitch that s hotter than me might be the realist shit partynextdoor ever said that s how i be feelin everyday,0,0,0,0,127,3.88,0,0
430,1,by the way we do punch bitches,0,0,0,0,32,3.43,0,0
431,1,caesar is home theres so much this bitch looks like lets start with ape shit,1,1,0,2,78,4.13,1,1
432,2,chinese maverick we were communicating comrade u know giving the imperialist yanks the birdie,0,0,0,0,95,5.71,0,0
433,1,dad say hi to my snapchat dad duces bitch,0,0,0,4,43,3.67,1,0
434,1,do you believe these hoes are not in fact loyal i disagree with that i do believe they are in fact the loyalest bunch these hoes,0,0,0,0,130,3.96,0,0
435,1,don t know no ugly bitches don t know no broke niggas,0,1,0,0,55,3.5,0,0
436,1,don t make me make you fall in live with a nigga like meee the birds are my favorite songs by weeknd,0,0,0,0,101,3.59,0,0
437,0,don t worry about the nigga you see worry about the nigga you don t see dat s da nigga fuckin yo bitch,0,0,0,0,104,3.48,0,0
438,1,don t you ever give my pussy away you keep it tight alright,0,0,0,0,61,3.62,0,0
439,1,dropped a stack cause bitch i m on song called dope download the mixtape here,0,1,0,0,79,4.2,0,0
440,1,dumb bitches do dumb things,0,0,0,0,29,4.6,0,0
441,1,eat the pussy like a real nigga hungry,0,0,0,0,40,3.88,0,0
442,1,eff it let s go after the cripple,0,0,0,0,35,3.25,0,0
443,1,everything look better with a bitch next to it,0,0,0,0,48,4.22,0,0
444,1,facto who cares if you a hoe when your ass looks like this,0,1,0,0,60,3.54,0,0
445,1,for every bad bitch there is a nigga tired of fucking her,0,0,0,0,59,3.83,0,0
446,1,foreign chick no lie man that bitch beautiful,0,0,0,0,47,4.75,0,0
447,1,fresh nigga so you kno i need a clean bitch who kno i m working cuz i wanna see my team rich,0,0,0,0,94,3.23,0,0
448,1,fuck i make my own rules suck my dragon balls bitch call me goku,0,0,0,0,66,3.64,0,0
449,2,generate ascii boxes with nodejs all i see is the ability to bring flappy bird in node via ascii tubes and bird,0,0,0,0,113,4.09,0,0
450,1,get me that shit bitch you is fine bear,0,0,0,0,41,3.44,0,0
451,1,get your ass back to detroit ya fuckin wigger,0,0,0,0,47,4.11,0,0
452,1,girls that i dated its okay i ain t mad yo unless you stabbed me in the heart no love hoe,0,0,0,0,91,3.29,0,0
453,1,how do you know my twitter password bitch please,0,0,0,0,49,4.44,0,0
454,1,have you seen my shows have you seen my hoes if i wasn t hot would they be so thick,0,0,0,0,85,3.2,0,0
455,1,he a bitch for hitting that hoe,0,0,0,9,33,3.57,1,0
456,1,he married to a white woman lucky sum bitch uncle ruckus,0,0,0,0,57,4.18,0,0
457,1,he wanna be my nigga but i m just trinna be his savings account omg imma funny ass bitch man but that s real shit,0,0,0,6,115,3.56,1,0
458,1,her great grandmas a hoe her grandmas a hoe her moms and a hoe and she s a hoe it s a long line of hoes grandpa carl everyone,0,0,0,0,126,3.34,0,0
459,0,hey go look at that video of the man that found the kidnapped girls in ohio what a nigger shitmybosssays,0,0,0,0,105,4.25,0,0
460,1,hey pussy you still there,0,0,0,0,27,4.2,0,0
461,2,how about we draft all those gung ho folks and send them to afghanistan or other war zones so they can show their,0,0,0,0,115,3.96,0,0
462,1,how hotter than is it a bitch,0,0,0,0,31,3.29,0,0
463,1,how u talking to hoes bout bro n em why you talking to hoes bout bro n em,0,0,0,0,75,3.11,0,0
464,1,how you doing crazy bitch is hilarious,0,0,0,0,40,4.57,0,0
465,1,i know my shoes dirty as fuck whatever bitch you don t have to call like negro one of the first things they look at is shoes dog,0,0,0,0,129,3.61,0,0
466,2,i am a thrill billy with a hillbilly heart hahahahaha jesus murphy,0,1,0,0,68,4.58,0,0
467,1,i call him my bitch,0,1,0,0,21,3.0,0,0
468,1,i can t handle no liquor but these bitches can t handle meeedd chief sosa,0,0,0,0,74,3.93,0,0
469,1,i don t chase after dudes i chase after bitches edgar bautista,0,0,0,0,63,4.25,0,0
470,1,i don t love these hoes baby it s me and you forever,0,0,0,0,54,3.08,0,0
471,1,i dont even need a picture of tamar that bitch is beat in every picture,0,0,0,5,73,3.8,1,0
472,1,i dont have hoes,0,0,0,1,18,3.25,1,0
473,2,i found a new way to chug you have to open your mouth alot shitallysays,0,0,0,0,72,3.8,0,0
474,1,i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her,0,0,0,0,86,3.72,0,0
475,1,i got a bitch set it off like jada picket queen latifah you riding round with your nieces bitch you titi,0,0,0,0,106,4.0,0,0
476,1,i got a sister she told me stop calling women bitches,0,0,0,0,55,3.91,0,0
477,1,i guess this is the night bitches die stewie is that nigga,0,0,0,0,60,3.92,0,0
478,1,i had a bitch that had a bitch had the bitch eating halibut freshrhymes jerksquad slowstir,0,1,0,0,91,4.69,0,0
479,1,"i have this lady love
she s married but i still wanna bang her
she won t have sex with me
what a bitch a troubadour probably",0,0,0,0,125,3.63,0,0
480,1,i heard you was looking for candy man bitch,0,0,0,0,45,3.89,0,0
481,1,i hope you don t get mad ladies i only call you bitches bitches bc i don t know your names individually katt williams,0,1,0,0,119,3.92,0,0
482,1,i just got a number i m a bitch boy,0,0,0,0,37,2.6,0,0
483,1,i know that shit eatin grin you either just fucked the girl of your dreams or you sold a car we know you re a faggot what d you sell,0,0,0,1,134,3.43,1,0
484,1,i only be with older men cause they re more mature that supposed to fool us bitch,0,0,0,0,83,3.82,0,0
485,1,i prolly leave up out this bitch with my cups in my hand and yo hand in my other hand,0,0,0,0,87,3.3,0,0
486,1,i said i don t like it it tastes like wolf pussy what how do you even know what that tastes like,0,0,0,0,98,3.41,0,0
487,1,i taught myself how to eat pussy and cut my own hair i taught myself how to eat pussy hair name the movie,0,0,0,2,107,3.61,1,0
488,1,i used to dress up like a cop too oh really yeah right after mad pussy really yes i ll never forget,0,0,0,0,101,3.55,0,0
489,1,i went to jail for a flock came home wit a strike you went to jail as a bitch came home as a dike,0,1,0,0,99,3.08,0,0
490,1,i will fuck u where u stand u dizzy bitch two unique separate phrases i overheard a relative saying when i was younger,0,0,0,0,120,4.17,0,0
491,1,i woke up like thi bitch go back to bed,0,0,0,0,40,3.0,0,0
492,1,i would rather you call me bitch than sir my manager,0,0,0,0,53,3.82,0,0
493,1,i ll beat on that pussy so hard,0,0,0,0,33,3.0,0,0
494,2,i ll slit your throat neck chffsdeddd,0,0,0,0,38,4.43,0,0
495,1,i m a funky ass honkey s shout out to tonight before cabaret,0,1,0,1,62,3.69,1,0
496,1,i m comparing kfc to the pussy,0,1,0,0,32,3.43,0,0
497,1,i m downloading you a new personality and ordering you a new face you bitch i love you goddamn it axl rose yelling at his sex robot,0,0,0,0,132,3.89,0,0
498,1,i m feelin like malcolm in the middle these bitches surround me they can t miss em,0,0,0,0,84,3.88,0,0
499,1,i m gonna piss on your dimple stop wasting prayers on trash teams lol,0,1,0,0,71,4.0,0,0
500,1,i m probably your main bitch chocolate dipped cinnamon apple,0,0,0,0,62,5.1,0,0
501,1,i m sick of his shit man sit his bitch ass i m fed up bro geno threw yet another pick smh,1,1,0,0,91,3.09,0,1
